Time	Lead II
15.07	0.0421493
15.08	0.00534511
15.09	0.0590177
15.1	0.119837
15.11	0.219242
15.12	0.278017
15.13	0.279269
15.14	0.296224
15.15	0.2458
15.16	0.221012
15.17	0.16743
15.18	0.136942
15.19	0.156608
15.2	0.072224
15.21	0.0397095
15.22	0.00793616
15.23	-0.0335148
15.24	-0.00649125
15.25	-0.0117962
15.26	-0.0402307
15.27	-0.0598809
15.28	-0.0615807
15.29	-0.028511
15.3	0.0139567
15.31	0.0958856
15.32	0.101492
15.33	0.0523612
15.34	0.000769578
15.35	-0.134093
15.36	-0.201967
15.37	-0.240349
15.38	-0.242
15.39	-0.205386
15.4	-0.212876
15.41	0.0164368
15.42	0.515743
15.43	0.769176
15.44	0.481185
15.45	-0.00667008
15.46	-0.250134
15.47	-0.29537
15.48	-0.269937
15.49	-0.24644
15.5	-0.265468
15.51	-0.272899
15.52	-0.221837
15.53	-0.199507
15.54	-0.19285
15.55	-0.213041
15.56	-0.144343
15.57	-0.0866926
15.58	-0.0901087
15.59	-0.0534851
15.6	-0.048033
15.61	-0.0103638
15.62	0.041701
15.63	0.102609
15.64	0.191348
15.65	0.194205
15.66	0.207549
15.67	0.211059
15.68	0.189108
15.69	0.166725
15.7	0.102425
15.71	0.0781573
15.72	0.0394526
15.73	0.0212958
15.74	0.0226983
15.75	-0.0201417
15.76	-0.0185602
15.77	-0.0141806
15.78	-0.050468
15.79	-0.0224322
15.8	-0.0150971
15.81	-0.0162816
15.82	0.00714174
15.83	0.0450931
15.84	0.143821
15.85	0.130994
15.86	0.0868246
15.87	-0.00496834
15.88	-0.0775565
15.89	-0.0882429
15.9	-0.149822
15.91	-0.188212
15.92	-0.193158
15.93	-0.153514
15.94	0.154185
15.95	0.6791
15.96	0.899472
15.97	0.52325
15.98	0.0673519
15.99	-0.129884
16	-0.253577
16.01	-0.287743
16.02	-0.254541
16.03	-0.220325
16.04	-0.17581
16.05	-0.199529
16.06	-0.199677
16.07	-0.199336
16.08	-0.185417
16.09	-0.126238
16.1	-0.116636
16.11	-0.0648127
16.12	-0.0568211
16.13	-0.0620225
16.14	-0.00952886
16.15	0.0268208
16.16	0.0807427
16.17	0.137527
16.18	0.181189
16.19	0.211228
16.2	0.164387
16.21	0.141071
16.22	0.139647
16.23	0.0405171
16.24	-0.00386979
16.25	-0.0418647
16.26	-0.0508637
16.27	-0.0538245
16.28	-0.0607452
16.29	-0.0653914
16.3	-0.105486
16.31	-0.113318
16.32	-0.119597
16.33	-0.113156
16.34	-0.0442906
16.35	-0.046154
16.36	-0.0324132
16.37	0.0311043
16.38	0.113861
16.39	0.140715
16.4	0.0467206
16.41	0.00771436
16.42	-0.0639223
16.43	-0.145454
16.44	-0.124424
16.45	-0.141459
16.46	-0.179506
16.47	-0.175655
16.48	0.0685587
16.49	0.613079
16.5	0.875781
16.51	0.570502
16.52	0.137337
16.53	-0.12075
16.54	-0.176383
16.55	-0.211135
16.56	-0.213512
16.57	-0.203984
16.58	-0.205691
16.59	-0.150008
16.6	-0.136097
16.61	-0.125817
16.62	-0.11562
16.63	-0.103894
16.64	-0.0527065
16.65	-0.0682236
16.66	-0.0793192
16.67	-0.10932
16.68	-0.0699363
16.69	0.0278933
16.7	0.0453897
16.71	0.133792
16.72	0.213524
16.73	0.196318
16.74	0.220594
16.75	0.162779
16.76	0.130297
16.77	0.0913666
16.78	0.0304299
16.79	0.0148031
16.8	-0.0261953
16.81	-0.0683877
16.82	-0.101881
16.83	-0.10587
16.84	-0.0907296
16.85	-0.105812
16.86	-0.115043
16.87	-0.110048
16.88	-0.112072
16.89	-0.0805141
16.9	-0.0575609
16.91	0.0370826
16.92	0.101061
16.93	0.0882719
16.94	0.0822866
16.95	0.0152089
16.96	-0.0503898
16.97	-0.122508
16.98	-0.171553
16.99	-0.164358
17	-0.212608
17.01	-0.206909
17.02	0.00220269
17.03	0.487693
17.04	0.903302
17.05	0.68244
17.06	0.206143
17.07	-0.0830578
17.08	-0.187405
17.09	-0.177969
17.1	-0.187239
17.11	-0.178405
17.12	-0.160855
17.13	-0.167344
17.14	-0.135695
17.15	-0.138141
17.16	-0.118693
17.17	-0.100312
17.18	-0.0683461
17.19	-0.0187245
17.2	-0.0527202
17.21	-0.0390848
17.22	0.020575
17.23	0.0669062
17.24	0.119032
17.25	0.135456
17.26	0.179517
17.27	0.202531
17.28	0.219373
17.29	0.237213
17.3	0.185262
17.31	0.124873
17.32	0.0905685
17.33	0.0453294
17.34	0.00610732
17.35	-0.0281786
17.36	-0.0169157
17.37	-0.0509514
17.38	-0.104151
17.39	-0.0754756
17.4	-0.10918
17.41	-0.12715
17.42	-0.127688
17.43	-0.112771
17.44	-0.0940228
17.45	-0.14357
17.46	-0.111493
17.47	-0.0439007
17.48	-0.0127966
17.49	0.0400014
17.5	0.050336
17.51	0.0229391
17.52	-0.0386479
17.53	-0.0841293
17.54	-0.123828
17.55	-0.187296
17.56	-0.171439
17.57	-0.194261
17.58	-0.240974
17.59	-0.0714445
17.6	0.382838
17.61	0.826491
17.62	0.662179
17.63	0.197156
17.64	-0.0799017
17.65	-0.225813
17.66	-0.222977
17.67	-0.213895
17.68	-0.239552
17.69	-0.186939
17.7	-0.175773
17.71	-0.161245
17.72	-0.136585
17.73	-0.127983
17.74	-0.0804663
17.75	-0.0781485
17.76	-0.0552178
17.77	-0.048975
17.78	-0.0637215
17.79	-0.0390215
17.8	-0.00920978
17.81	0.0899788
17.82	0.181522
17.83	0.205445
17.84	0.273857
17.85	0.261779
17.86	0.265924
17.87	0.248454
17.88	0.185756
17.89	0.155244
17.9	0.0697237
17.91	0.0378052
17.92	0.0144576
17.93	-0.00300542
17.94	-0.0182668
17.95	-0.0629515
17.96	-0.0601932
17.97	-0.0588342
17.98	-0.0938123
17.99	-0.0579996
18	-0.0866297
18.01	-0.108575
18.02	-0.0973928
18.03	-0.121075
18.04	-0.101534
18.05	-0.0675575
18.06	-0.0104133
18.07	0.0127287
18.08	0.0264779
18.09	0.0729196
18.1	0.00195466
18.11	-0.0570578
18.12	-0.0964582
18.13	-0.138826
18.14	-0.144588
18.15	-0.196826
18.16	-0.25504
18.17	-0.244886
18.18	0.00223249
18.19	0.552119
18.2	0.834078
18.21	0.55082
18.22	0.0964148
18.23	-0.161391
18.24	-0.200436
18.25	-0.237551
18.26	-0.23633
18.27	-0.229477
18.28	-0.190227
18.29	-0.133044
18.3	-0.151958
18.31	-0.148089
18.32	-0.151517
18.33	-0.134373
18.34	-0.0800106
18.35	-0.086332
18.36	-0.0770639
18.37	-0.0479024
18.38	-0.0197253
18.39	0.0428825
18.4	0.0974117
18.41	0.191606
18.42	0.260069
18.43	0.266419
18.44	0.308422
18.45	0.273156
18.46	0.211576
18.47	0.176267
18.48	0.111636
18.49	0.0802677
18.5	0.075287
18.51	0.0665603
18.52	0.0098868
18.53	-0.0504101
18.54	-0.0378363
18.55	-0.0450226
18.56	-0.0527101
18.57	-0.05667
18.58	-0.0432813
18.59	-0.0390682
18.6	-0.0948532
18.61	-0.113952
18.62	-0.119974
18.63	-0.115278
18.64	-0.0636682
18.65	-0.0622977
18.66	-0.0373219
18.67	-0.0103203
18.68	0.0390993
18.69	0.077374
18.7	0.0111139
18.71	-0.0173409
18.72	-0.0773073
18.73	-0.159142
18.74	-0.170445
18.75	-0.201631
18.76	-0.212487
18.77	-0.184423
18.78	0.0461817
18.79	0.580433
18.8	0.862927
18.81	0.565832
18.82	0.116864
18.83	-0.0980527
18.84	-0.17283
18.85	-0.249229
18.86	-0.223101
18.87	-0.224085
18.88	-0.230348
18.89	-0.175555
18.9	-0.176986
18.91	-0.140437
18.92	-0.087329
18.93	-0.0824917
18.94	-0.0857273
18.95	-0.119423
18.96	-0.0600706
18.97	-0.0198281
18.98	-0.0357041
18.99	0.00325014
19	0.0658517
19.01	0.177975
19.02	0.218838
19.03	0.224689
19.04	0.265483
19.05	0.223779
19.06	0.173528
19.07	0.112575
19.08	0.0763629
19.09	0.102865
19.1	0.045533
19.11	0.0426969
19.12	0.015978
19.13	0.00361546
19.14	-0.00798386
19.15	-0.056447
19.16	-0.0209549
19.17	-0.0128274
19.18	-0.0678707
19.19	-0.0813481
19.2	-0.119287
19.21	-0.084064
19.22	-0.0734059
19.23	-0.0978734
19.24	-0.0716018
19.25	-0.0591227
19.26	-0.0166174
19.27	-0.012836
19.28	-0.00487449
19.29	0.0524845
19.3	0.0995228
19.31	0.0900149
19.32	0.0125451
19.33	-0.0955685
19.34	-0.142099
19.35	-0.167876
19.36	-0.157674
19.37	-0.188168
19.38	-0.177545
19.39	0.0414593
19.4	0.516258
19.41	0.882661
19.42	0.623282
19.43	0.151642
19.44	-0.108955
19.45	-0.218231
19.46	-0.21785
19.47	-0.237647
19.48	-0.232171
19.49	-0.197854
19.5	-0.183564
19.51	-0.151067
19.52	-0.161763
19.53	-0.155528
19.54	-0.108014
19.55	-0.0940673
19.56	-0.0687293
19.57	-0.0801277
19.58	-0.100722
19.59	-0.0497833
19.6	-0.00604077
19.61	0.0612575
19.62	0.123893
19.63	0.149304
19.64	0.207266
19.65	0.234054
19.66	0.259955
19.67	0.213308
19.68	0.133937
19.69	0.0856208
19.7	0.024214
19.71	0.044379
19.72	0.0463644
19.73	0.0101329
19.74	-0.026137
19.75	-0.0466131
19.76	-0.033681
19.77	-0.0951465
19.78	-0.120445
19.79	-0.0890726
19.8	-0.0958395
19.81	-0.0668372
19.82	-0.0733002
19.83	-0.0867609
19.84	-0.0722173
19.85	-0.0593988
19.86	0.00854857
19.87	0.0518572
19.88	0.0955915
19.89	0.121507
19.9	0.0271381
19.91	-0.0371129
19.92	-0.0991092
19.93	-0.141754
19.94	-0.140186
19.95	-0.154297
19.96	-0.162994
19.97	-0.167998
19.98	0.105889
19.99	0.702512
20	0.866354
20.01	0.482782
20.02	0.0381439
20.03	-0.199144
20.04	-0.250682
20.05	-0.239713
20.06	-0.193775
20.07	-0.21852
20.08	-0.22791
20.09	-0.180976
20.1	-0.182943
20.11	-0.138272
20.12	-0.117457
20.13	-0.135145
20.14	-0.0950448
20.15	-0.0627388
20.16	-0.0489809
20.17	-0.0626964
20.18	-0.0625203
20.19	-0.0147814
20.2	0.0648792
20.21	0.172046
20.22	0.232031
20.23	0.25003
20.24	0.232163
20.25	0.219444
20.26	0.228153
20.27	0.17417
20.28	0.0954106
20.29	0.040462
20.3	0.0121912
20.31	0.0214639
20.32	-0.0183767
20.33	-0.0373708
20.34	0.00031742
20.35	-0.016917
20.36	-0.0195876
20.37	-0.0729044
20.38	-0.115673
20.39	-0.110571
20.4	-0.130519
20.41	-0.0891244
20.42	-0.0773527
20.43	-0.0452069
20.44	-0.0239866
20.45	-0.0216696
20.46	0.0728002
20.47	0.110563
20.48	0.0498487
20.49	-0.005709
20.5	-0.0519175
20.51	-0.0721953
20.52	-0.134725
20.53	-0.155266
20.54	-0.168829
20.55	-0.227785
20.56	-0.0737157
20.57	0.331048
20.58	0.792215
20.59	0.781607
20.6	0.33305
20.61	-0.0105983
20.62	-0.179169
20.63	-0.245141
20.64	-0.21038
20.65	-0.173229
20.66	-0.144643
20.67	-0.158752
20.68	-0.169156
20.69	-0.148948
20.7	-0.147787
20.71	-0.110639
20.72	-0.109687
20.73	-0.104056
20.74	-0.0636678
20.75	-0.0784177
20.76	-0.0524461
20.77	-0.0105573
20.78	0.0445842
20.79	0.075939
20.8	0.0915129
20.81	0.170374
20.82	0.176178
20.83	0.162375
20.84	0.214874
20.85	0.160042
20.86	0.111264
20.87	0.0598292
20.88	0.0372473
20.89	0.0267201
20.9	-0.0246437
20.91	-0.045088
20.92	-0.0426783
20.93	-0.0577897
20.94	-0.0760896
20.95	-0.101899
20.96	-0.0659823
20.97	-0.0662585
20.98	-0.102146
20.99	-0.111994
21	-0.121753
21.01	-0.0424971
21.02	0.0298602
21.03	0.0519237
21.04	0.0948929
21.05	0.110378
21.06	0.0654915
21.07	-0.0421793
21.08	-0.0886284
21.09	-0.0916507
21.1	-0.155876
21.11	-0.180524
21.12	-0.20234
21.13	-0.194763
21.14	-0.00576032
21.15	0.469092
21.16	0.885384
21.17	0.623921
21.18	0.138489
21.19	-0.119107
21.2	-0.222352
21.21	-0.212213
21.22	-0.218676
21.23	-0.221083
21.24	-0.195008
21.25	-0.213196
21.26	-0.139515
21.27	-0.111906
21.28	-0.130476
21.29	-0.108621
21.3	-0.106146
21.31	-0.0482406
21.32	-0.0416196
21.33	-0.0842507
21.34	-0.0876273
21.35	-0.0425125
21.36	0.0608592
21.37	0.122258
21.38	0.170911
21.39	0.197838
21.4	0.183844
21.41	0.20378
21.42	0.187423
21.43	0.151763
21.44	0.127117
21.45	0.0465812
21.46	0.0119915
21.47	0.00940204
21.48	0.0254651
21.49	-0.00653112
21.5	-0.0660849
21.51	-0.0379308
21.52	-0.0419887
21.53	-0.0778731
21.54	-0.103261
21.55	-0.149217
21.56	-0.112997
21.57	-0.0719739
21.58	-0.0764395
21.59	-0.0519259
21.6	-0.0156666
21.61	0.0599293
21.62	0.107329
21.63	0.0885853
21.64	0.0538581
21.65	-0.0272964
21.66	-0.064631
21.67	-0.127574
21.68	-0.171364
21.69	-0.152876
21.7	-0.193405
21.71	-0.173072
21.72	0.0204439
21.73	0.485068
21.74	0.88564
21.75	0.659817
21.76	0.21071
21.77	-0.0833068
21.78	-0.146845
21.79	-0.171953
21.8	-0.228144
21.81	-0.188456
21.82	-0.1869
21.83	-0.18998
21.84	-0.155604
21.85	-0.150244
21.86	-0.0938498
21.87	-0.0987733
21.88	-0.0922937
21.89	-0.035444
21.9	-0.0292264
21.91	-0.0113074
21.92	-0.00917396
21.93	0.0329325
21.94	0.0677212
21.95	0.0638981
21.96	0.146235
21.97	0.17279
21.98	0.182705
21.99	0.20197
22	0.170832
22.01	0.177733
22.02	0.135007
22.03	0.0745297
22.04	0.0395505
22.05	-0.00394688
22.06	0.0512131
22.07	0.0309389
22.08	-0.0282016
22.09	-0.0500517
22.1	-0.0731021
22.11	-0.0556463
22.12	-0.0719636
22.13	-0.105629
22.14	-0.108633
22.15	-0.0823445
22.16	-0.0433392
22.17	-0.0788216
22.18	-0.0929917
22.19	-0.0566013
22.2	-0.0873838
22.21	-0.091089
22.22	-0.106909
22.23	-0.0582451
22.24	-0.00140011
22.25	-0.0169708
22.26	0.00730524
22.27	0.0228275
22.28	0.0134257
22.29	-0.0343142
22.3	-0.102045
22.31	-0.103522
22.32	-0.153012
22.33	-0.204441
22.34	-0.190719
22.35	-0.217669
22.36	-0.154964
22.37	0.120471
22.38	0.635672
22.39	0.838716
22.4	0.439809
22.41	0.0458649
22.42	-0.148097
22.43	-0.210941
22.44	-0.193153
22.45	-0.204914
22.46	-0.199077
22.47	-0.19646
22.48	-0.174183
22.49	-0.137996
22.5	-0.126508
22.51	-0.0782564
22.52	-0.0754388
22.53	-0.0798684
22.54	-0.0402029
22.55	-0.026587
22.56	0.0286467
22.57	0.0354328
22.58	0.0658075
22.59	0.138837
22.6	0.152513
22.61	0.166873
22.62	0.182545
22.63	0.205619
22.64	0.202703
22.65	0.173183
22.66	0.184902
22.67	0.161744
22.68	0.108593
22.69	0.0596403
22.7	0.00966
22.71	0.0478352
22.72	0.0383015
22.73	-0.0270491
22.74	-0.0554428
22.75	-0.0703691
22.76	-0.0445065
22.77	-0.0848919
22.78	-0.0992705
22.79	-0.0760874
22.8	-0.0874578
22.81	-0.0866626
22.82	-0.0950383
22.83	-0.103317
22.84	-0.0681477
22.85	-0.081725
22.86	-0.0860866
22.87	-0.110383
22.88	-0.123924
22.89	-0.110383
22.9	-0.126133
22.91	-0.0873718
22.92	-0.109808
22.93	-0.111574
22.94	-0.0457625
22.95	-0.0311775
22.96	0.0372516
22.97	0.0691992
22.98	0.0688819
22.99	0.0517361
23	-0.0416552
23.01	-0.0941729
23.02	-0.127468
23.03	-0.133426
23.04	-0.134565
23.05	-0.199826
23.06	-0.132907
23.07	0.199991
23.08	0.71843
23.09	0.8701
23.1	0.449708
23.11	0.0319169
23.12	-0.160642
23.13	-0.189088
23.14	-0.165239
23.15	-0.15995
23.16	-0.144815
23.17	-0.161448
23.18	-0.137989
23.19	-0.0580231
23.2	-0.071181
23.21	-0.0656463
23.22	-0.0729332
23.23	-0.0605403
23.24	-0.0354534
23.25	-0.0145926
23.26	0.0277015
23.27	0.031789
23.28	0.0656683
23.29	0.125599
23.3	0.12059
23.31	0.184453
23.32	0.234643
23.33	0.221911
23.34	0.209286
23.35	0.158511
23.36	0.116455
23.37	0.0812753
23.38	0.0933056
23.39	0.0923892
23.4	0.0616747
23.41	0.061449
23.42	-0.0153824
23.43	-0.0418962
23.44	-0.0491182
23.45	-0.0708537
23.46	-0.0440161
23.47	-0.0559361
23.48	-0.0629788
23.49	-0.0761526
23.5	-0.116269
23.51	-0.06741
23.52	-0.0664032
23.53	-0.103196
23.54	-0.124375
23.55	-0.132805
23.56	-0.0958899
23.57	-0.119033
23.58	-0.141497
23.59	-0.118728
23.6	-0.118701
23.61	-0.10434
23.62	-0.107689
23.63	-0.1078
23.64	-0.0908849
23.65	-0.111315
23.66	-0.106112
23.67	-0.0948734
23.68	-0.072478
23.69	-0.0355394
23.7	-0.0128176
23.71	0.061998
23.72	0.0868419
23.73	0.0943895
23.74	0.0821378
23.75	0.0249166
23.76	0.0256184
23.77	-0.0359842
23.78	-0.115227
23.79	-0.113824
23.8	-0.117505
23.81	-0.107278
23.82	0.0153804
23.83	0.4536
23.84	0.882082
23.85	0.701505
23.86	0.261276
23.87	-0.0493298
23.88	-0.150707
23.89	-0.189826
23.9	-0.22747
23.91	-0.197474
23.92	-0.190879
23.93	-0.148731
23.94	-0.11311
23.95	-0.130256
23.96	-0.101404
23.97	-0.0927434
23.98	-0.0909477
23.99	-0.0548692
24	-0.0241324
24.01	0.0446661
24.02	0.0244079
24.03	0.0166393
24.04	0.0490485
24.05	0.0576236
24.06	0.106076
24.07	0.130409
24.08	0.150082
24.09	0.178813
24.1	0.134515
24.11	0.125616
24.12	0.080472
24.13	0.0728864
24.14	0.091605
24.15	0.0531518
24.16	0.0631747
24.17	0.00282946
24.18	-0.032131
24.19	-0.0206373
24.2	-0.0372196
24.21	-0.0448639
24.22	-0.0586514
24.23	-0.0772454
24.24	-0.0968462
24.25	-0.116729
24.26	-0.108737
24.27	-0.116804
24.28	-0.130497
24.29	-0.108506
24.3	-0.0877405
24.31	-0.0805701
24.32	-0.149228
24.33	-0.149968
24.34	-0.111702
24.35	-0.149066
24.36	-0.112842
24.37	-0.125241
24.38	-0.131157
24.39	-0.112096
24.4	-0.118798
24.41	-0.0772303
24.42	-0.0482375
24.43	0.00463689
24.44	0.0825289
24.45	0.0768226
24.46	0.0680203
24.47	0.0305601
24.48	-0.00887645
24.49	-0.0708103
24.5	-0.161816
24.51	-0.144675
24.52	-0.120027
24.53	-0.116056
24.54	0.0700296
24.55	0.520496
24.56	0.890853
24.57	0.629421
24.58	0.163602
24.59	-0.0911781
24.6	-0.178637
24.61	-0.173092
24.62	-0.189039
24.63	-0.201737
24.64	-0.196684
24.65	-0.214
24.66	-0.136895
24.67	-0.0643219
24.68	-0.0933995
24.69	-0.138966
24.7	-0.172751
24.71	-0.137947
24.72	-0.0851252
24.73	-0.0219043
24.74	0.00801082
24.75	-0.00143139
24.76	0.0352746
24.77	0.0640322
24.78	0.0858547
24.79	0.0809713
24.8	0.0921216
24.81	0.123929
24.82	0.0724226
24.83	0.0494634
24.84	0.0555797
24.85	0.017679
24.86	0.0122628
24.87	-0.0334387
24.88	-0.00845858
24.89	0.0391219
24.9	0.0386481
24.91	0.0273916
24.92	-0.00788241
24.93	0.00286924
24.94	-0.015254
24.95	-0.00458242
24.96	0.0759435
24.97	0.0250601
24.98	-0.0190553
24.99	-0.0134573
25	-0.00769884
25.01	-0.00982324
25.02	-0.0556917
25.03	-0.0236101
25.04	0.00221042
25.05	0.0158838
25.06	0.0170868
25.07	-0.038429
25.08	-0.0461438
25.09	-0.0212405
25.1	-0.0288169
25.11	-0.0331842
25.12	-0.0645678
25.13	-0.0163924
25.14	0.00844515
25.15	0.0051507
25.16	0.0425568
25.17	0.0581254
25.18	0.121662
25.19	0.130811
25.2	0.11338
25.21	0.117343
25.22	0.0274879
25.23	-0.0217753
25.24	-0.0597129
25.25	-0.0976547
25.26	-0.0938599
25.27	-0.136228
25.28	-0.0603353
25.29	0.295002
25.3	0.811196
25.31	0.877711
25.32	0.392224
25.33	0.00872377
25.34	-0.177295
25.35	-0.239693
25.36	-0.161737
25.37	-0.160065
25.38	-0.155292
25.39	-0.122043
25.4	-0.147779
25.41	-0.171393
25.42	-0.20349
25.43	-0.152967
25.44	-0.0846513
25.45	-0.0440502
25.46	0.0430006
25.47	0.0469131
25.48	0.0685745
25.49	0.131909
25.5	0.139023
25.51	0.188225
25.52	0.209498
25.53	0.19743
25.54	0.184181
25.55	0.149493
25.56	0.0991319
25.57	0.0511144
25.58	0.0818263
25.59	0.110101
25.6	0.09197
25.61	0.107891
25.62	0.0633758
25.63	0.0841199
25.64	0.0839076
25.65	0.0457224
25.66	0.00626915
25.67	-0.031577
25.68	-0.0308858
25.69	-0.0498338
25.7	-0.0397836
25.71	-0.0289316
25.72	-0.06117
25.73	-0.025324
25.74	-0.0208393
25.75	-0.0573544
25.76	-0.00539824
25.77	-0.00172736
25.78	0.0271497
25.79	0.0455106
25.8	0.0219827
25.81	0.041936
25.82	0.0076316
25.83	-0.05188
25.84	-0.0695361
25.85	-0.00370588
25.86	0.0256851
25.87	-0.0420315
25.88	-0.0743498
25.89	-0.0545892
25.9	-0.061237
25.91	-0.0583281
25.92	-0.0933418
25.93	-0.0153422
25.94	0.00732714
25.95	-0.0553385
25.96	-0.0402925
25.97	-0.0554698
25.98	-0.0642814
25.99	-0.0253591
26	-0.0268987
26.01	-0.0432043
26.02	-0.054335
26.03	-0.0278299
26.04	-0.0720188
26.05	-0.150405
26.06	-0.119932
26.07	-0.118742
26.08	-0.148749
26.09	-0.157522
26.1	-0.134418
26.11	-0.0972909
26.12	-0.154323
26.13	-0.146018
26.14	-0.0933497
26.15	-0.0723119
26.16	-0.0425413
26.17	-0.0610983
26.18	-0.0545275
26.19	-0.0856378
26.2	-0.162922
26.21	-0.181087
26.22	-0.255578
26.23	-0.287328
26.24	-0.309096
26.25	-0.328372
26.26	-0.171265
26.27	0.165179
26.28	0.678829
26.29	0.814068
26.3	0.368348
26.31	-0.0377378
26.32	-0.19505
26.33	-0.153709
26.34	-0.144633
26.35	-0.196824
26.36	-0.216608
26.37	-0.170297
26.38	-0.130811
26.39	-0.132414
26.4	-0.11396
26.41	-0.128674
26.42	-0.17967
26.43	-0.130532
26.44	-0.0571633
26.45	-0.0661866
26.46	-0.0457501
26.47	-0.0178706
26.48	0.0493663
26.49	0.0952277
26.5	0.114359
26.51	0.177321
26.52	0.185737
26.53	0.193744
26.54	0.207391
26.55	0.139504
26.56	0.11739
26.57	0.145838
26.58	0.200404
26.59	0.177104
26.6	0.117959
26.61	0.167897
26.62	0.179647
26.63	0.136162
26.64	0.118718
26.65	0.123114
26.66	0.0928247
26.67	0.0236096
26.68	-0.00876066
26.69	-0.030712
26.7	-0.0365502
26.71	0.00633603
26.72	0.00774891
26.73	-0.00212931
26.74	0.00329308
26.75	0.0210204
26.76	0.0190361
26.77	-0.0341037
26.78	-0.0155419
26.79	-0.0250292
26.8	-0.0635693
26.81	-0.0546333
26.82	-0.115101
26.83	-0.133098
26.84	-0.0965673
26.85	-0.117224
26.86	-0.159764
26.87	-0.171133
26.88	-0.134986
26.89	-0.11334
26.9	-0.0865163
26.91	-0.0191563
26.92	0.0320565
26.93	0.0284348
26.94	0.0148063
26.95	0.0215005
26.96	0.0248322
26.97	0.05135
26.98	0.102766
26.99	0.0574787
27	-0.0227607
27.01	-0.0496741
27.02	-0.100391
27.03	-0.0708348
27.04	0.00347192
27.05	0.0376052
27.06	-0.00970924
27.07	0.0234789
27.08	0.396548
27.09	0.88772
27.1	0.852438
27.11	0.352407
27.12	-0.0943779
27.13	-0.189992
27.14	-0.153064
27.15	-0.171889
27.16	-0.167404
27.17	-0.157678
27.18	-0.0879369
27.19	-0.0429554
27.2	-0.0181814
27.21	0.0406317
27.22	-0.017452
27.23	0.0186333
27.24	0.0812302
27.25	0.0963769
27.26	0.120064
27.27	0.0884345
27.28	0.0824171
27.29	0.117747
27.3	0.171279
27.31	0.224363
27.32	0.194408
27.33	0.162448
27.34	0.171191
27.35	0.186938
27.36	0.175852
27.37	0.107992
27.38	0.146752
27.39	0.219626
27.4	0.26276
27.41	0.269728
27.42	0.221841
27.43	0.194931
27.44	0.18233
27.45	0.172126
27.46	0.170408
27.47	0.092603
27.48	0.092562
27.49	0.081844
27.5	0.0551029
27.51	0.0851503
27.52	0.0831765
27.53	0.0874094
27.54	0.0829839
27.55	0.0654323
27.56	0.108662
27.57	0.0766681
27.58	0.0409989
27.59	0.0348516
27.6	0.0242476
27.61	0.037687
27.62	0.0218844
27.63	-0.0200896
27.64	-0.0615047
27.65	-0.0592536
27.66	-0.014795
27.67	-0.069145
27.68	-0.120686
27.69	-0.138688
27.7	-0.125431
27.71	-0.0709821
27.72	-0.11805
27.73	-0.167718
27.74	-0.177101
27.75	-0.160219
27.76	-0.136164
27.77	-0.174314
27.78	-0.158821
27.79	-0.144779
27.8	-0.206754
27.81	-0.186976
27.82	-0.183898
27.83	-0.136346
27.84	-0.156511
27.85	-0.178714
27.86	-0.107521
27.87	-0.0881003
27.88	-0.0560196
27.89	-0.068757
27.9	-0.0684105
27.91	0.01948
27.92	-0.0205171
27.93	-0.0520698
27.94	-0.101985
27.95	-0.153613
27.96	-0.141778
27.97	-0.201256
27.98	-0.224102
27.99	-0.2389
28	-0.25635
28.01	-0.0274529
28.02	0.467857
28.03	0.914967
28.04	0.74564
28.05	0.254382
28.06	-0.0198902
28.07	-0.102806
28.08	-0.0410816
28.09	-0.0531099
28.1	-0.0908967
28.11	-0.0898605
28.12	-0.128138
28.13	-0.116333
28.14	-0.13439
28.15	-0.0951701
28.16	-0.0275186
28.17	-0.0828808
28.18	-0.101459
28.19	-0.0643345
28.2	0.0561042
28.21	0.166329
28.22	0.13381
28.23	0.174775
28.24	0.246903
28.25	0.298471
28.26	0.3076
28.27	0.269911
28.28	0.212842
28.29	0.13531
28.3	0.0326579
28.31	-0.0389992
28.32	-0.120063
28.33	-0.114651
28.34	-0.0911254
28.35	-0.0524567
28.36	0.0337489
28.37	0.0537804
28.38	0.0581828
28.39	0.0387406
28.4	0.0515697
28.41	0.0806686
28.42	0.0033747
28.43	-0.0189885
28.44	-0.0288418
28.45	-0.0605103
28.46	-0.0838617
28.47	-0.160096
28.48	-0.124447
28.49	-0.114419
28.5	-0.152397
28.51	-0.102399
28.52	-0.126645
28.53	-0.120762
28.54	-0.135444
28.55	-0.126543
28.56	-0.128932
28.57	-0.171883
28.58	-0.151469
28.59	-0.134835
28.6	-0.132094
28.61	-0.104159
28.62	-0.131452
28.63	-0.115922
28.64	-0.104397
28.65	-0.122381
28.66	-0.120056
28.67	-0.108328
28.68	-0.0946194
28.69	-0.133697
28.7	-0.0970805
28.71	-0.0927527
28.72	-0.169159
28.73	-0.121901
28.74	-0.0950966
28.75	-0.0981499
28.76	-0.0382381
28.77	-0.0383389
28.78	-0.0396701
28.79	-0.0860279
28.8	-0.136009
28.81	-0.121392
28.82	-0.0883328
28.83	-0.0761075
28.84	-0.107968
28.85	-0.149758
28.86	-0.131809
28.87	-0.0782696
28.88	0.0158111
28.89	0.067123
28.9	0.0799835
28.91	0.0666331
28.92	0.0244049
28.93	0.0945447
28.94	0.102921
28.95	-0.00208492
28.96	-0.00571784
28.97	-0.0492781
28.98	-0.100915
28.99	-0.141898
