Time	Lead II
14.36	0.0210342
14.37	-0.0418774
14.38	-0.0734559
14.39	-0.0879383
14.4	-0.121208
14.41	-0.10304
14.42	-0.11943
14.43	-0.149567
14.44	-0.138658
14.45	0.0823773
14.46	0.629023
14.47	0.962279
14.48	0.722506
14.49	0.276556
14.5	-0.0219468
14.51	-0.0924421
14.52	-0.124865
14.53	-0.11885
14.54	-0.106598
14.55	-0.132539
14.56	-0.113912
14.57	-0.128102
14.58	-0.122873
14.59	-0.104065
14.6	-0.11649
14.61	-0.0937598
14.62	-0.0972602
14.63	-0.0845073
14.64	-0.0719616
14.65	-0.0817204
14.66	-0.0490809
14.67	-0.0550446
14.68	-0.0354397
14.69	-0.00479654
14.7	-0.0142109
14.71	0.0165514
14.72	0.0053059
14.73	-0.00115068
14.74	-0.00544308
14.75	-0.0423872
14.76	-0.0318625
14.77	-0.0549171
14.78	-0.0600808
14.79	-0.0507952
14.8	-0.0634604
14.81	-0.0347463
14.82	-0.0527506
14.83	-0.0512601
14.84	-0.0415427
14.85	-0.0685674
14.86	-0.0431107
14.87	-0.0548639
14.88	-0.0557091
14.89	-0.0450357
14.9	-0.0675556
14.91	-0.0498531
14.92	-0.0629226
14.93	-0.0533359
14.94	-0.0220924
14.95	-0.00729597
14.96	0.0607944
14.97	0.0919293
14.98	0.110549
14.99	0.0927748
15	0.017461
15.01	-0.0158995
15.02	-0.0775278
15.03	-0.10694
15.04	-0.109718
15.05	-0.131738
15.06	-0.102058
15.07	-0.135596
15.08	-0.162501
15.09	0.00272756
15.1	0.44761
15.11	0.923343
15.12	0.817333
15.13	0.389082
15.14	0.0692093
15.15	-0.0806022
15.16	-0.0903129
15.17	-0.111478
15.18	-0.114092
15.19	-0.104348
15.2	-0.115694
15.21	-0.0908959
15.22	-0.106005
15.23	-0.0972046
15.24	-0.0818411
15.25	-0.10074
15.26	-0.0758172
15.27	-0.083548
15.28	-0.0708319
15.29	-0.0525372
15.3	-0.0588047
15.31	-0.0213683
15.32	-0.0144641
15.33	-0.000250197
15.34	0.0136917
15.35	0.0104981
15.36	0.0406941
15.37	0.0230323
15.38	0.0201182
15.39	0.00859038
15.4	-0.0308523
15.41	-0.0158468
15.42	-0.0347883
15.43	-0.0366809
15.44	-0.023771
15.45	-0.0401045
15.46	-0.0225764
15.47	-0.0408582
15.48	-0.0347946
15.49	-0.0158191
15.5	-0.0322162
15.51	-0.012303
15.52	-0.0236259
15.53	-0.0244291
15.54	-0.0266463
15.55	-0.0499074
15.56	-0.0262373
15.57	-0.0298904
15.58	-0.00590438
15.59	0.0315973
15.6	0.0548281
15.61	0.10773
15.62	0.0866698
15.63	0.053843
15.64	0.00527638
15.65	-0.0676282
15.66	-0.0851948
15.67	-0.123555
15.68	-0.129261
15.69	-0.121135
15.7	-0.142079
15.71	-0.144788
15.72	-0.139412
15.73	0.126083
15.74	0.654806
15.75	0.931057
15.76	0.684054
15.77	0.231704
15.78	-0.0198107
15.79	-0.0949101
15.8	-0.130512
15.81	-0.109026
15.82	-0.127985
15.83	-0.12608
15.84	-0.110463
15.85	-0.120097
15.86	-0.0958201
15.87	-0.112563
15.88	-0.0978553
15.89	-0.0758261
15.9	-0.0820438
15.91	-0.0494927
15.92	-0.0602224
15.93	-0.0503183
15.94	-0.0343436
15.95	-0.0348355
15.96	0.0137585
15.97	0.0212392
15.98	0.039864
15.99	0.0558243
16	0.0330805
16.01	0.0399772
16.02	0.00608278
16.03	-0.00123327
16.04	0.00447755
16.05	-0.019589
16.06	-0.0111069
16.07	-0.0373282
16.08	-0.0425935
16.09	-0.0349911
16.1	-0.0430869
16.11	-0.00824127
16.12	-0.0210174
16.13	-0.0272567
16.14	-0.0249819
16.15	-0.0417267
16.16	-0.0214111
16.17	-0.040293
16.18	-0.0414414
16.19	-0.0418722
16.2	-0.0716488
16.21	-0.0559961
16.22	-0.0733421
16.23	-0.0761343
16.24	-0.0561384
16.25	-0.0419427
16.26	0.0113933
16.27	0.020734
16.28	0.0584121
16.29	0.0824023
16.3	0.0380535
16.31	0.0127382
16.32	-0.0465314
16.33	-0.0773948
16.34	-0.0903342
16.35	-0.112016
16.36	-0.0952352
16.37	-0.114175
16.38	-0.134044
16.39	-0.142428
16.4	-0.0029508
16.41	0.457178
16.42	0.900575
16.43	0.840172
16.44	0.409285
16.45	0.0479128
16.46	-0.0655416
16.47	-0.110557
16.48	-0.118622
16.49	-0.121165
16.5	-0.140076
16.51	-0.111545
16.52	-0.125321
16.53	-0.119317
16.54	-0.108843
16.55	-0.133737
16.56	-0.120597
16.57	-0.129654
16.58	-0.10502
16.59	-0.0842002
16.6	-0.0965614
16.61	-0.0614291
16.62	-0.0589901
16.63	-0.0402043
16.64	-0.0172614
16.65	-0.0196493
16.66	0.0177867
16.67	0.0150847
16.68	0.0160253
16.69	0.00559256
16.7	-0.0309023
16.71	-0.0188494
16.72	-0.0432394
16.73	-0.050339
16.74	-0.0540269
16.75	-0.0730985
16.76	-0.0408719
16.77	-0.0478006
16.78	-0.0362596
16.79	-0.0265515
16.8	-0.0393298
16.81	-0.00898201
16.82	-0.024894
16.83	-0.0312246
16.84	-0.0186081
16.85	-0.0346874
16.86	-0.0256475
16.87	-0.0537686
16.88	-0.0520904
16.89	-0.0486292
16.9	-0.0649345
16.91	-0.0393938
16.92	-0.0410939
16.93	-0.0125636
16.94	0.0147325
16.95	0.0278925
16.96	0.0848709
16.97	0.0721078
16.98	0.0462078
16.99	0.0073384
17	-0.058652
17.01	-0.0807174
17.02	-0.123218
17.03	-0.13045
17.04	-0.128858
17.05	-0.148012
17.06	-0.147221
17.07	-0.166095
17.08	0.0540772
17.09	0.560906
17.1	0.922229
17.11	0.752885
17.12	0.292971
17.13	0.00103865
17.14	-0.0998168
17.15	-0.140185
17.16	-0.120639
17.17	-0.134532
17.18	-0.125397
17.19	-0.114463
17.2	-0.117959
17.21	-0.0792715
17.22	-0.10196
17.23	-0.104281
17.24	-0.100899
17.25	-0.113076
17.26	-0.0849911
17.27	-0.0878132
17.28	-0.0640454
17.29	-0.0374438
17.3	-0.0486007
17.31	-0.0197059
17.32	-0.0162539
17.33	0.0142097
17.34	0.0392935
17.35	0.022679
17.36	0.028621
17.37	0.00506967
17.38	0.00877824
17.39	-0.00199908
17.4	-0.0342433
17.41	-0.0236577
17.42	-0.0541681
17.43	-0.0620337
17.44	-0.058551
17.45	-0.0673356
17.46	-0.0256064
17.47	-0.0358086
17.48	-0.0371231
17.49	-0.0236296
17.5	-0.0211576
17.51	-0.00431654
17.52	-0.0460775
17.53	-0.0504236
17.54	-0.0452216
17.55	-0.0716656
17.56	-0.0538233
17.57	-0.06515
17.58	-0.051747
17.59	-0.0481274
17.6	-0.0676366
17.61	-0.0386692
17.62	-0.0413649
17.63	-0.0112095
17.64	0.0485497
17.65	0.0889488
17.66	0.156441
17.67	0.147324
17.68	0.125379
17.69	0.0854161
17.7	0.0406622
17.71	0.0565928
17.72	0.0229477
17.73	0.000516848
17.74	-0.00960943
17.75	-0.0271402
17.76	-0.0527295
17.77	-0.0551772
17.78	0.247862
17.79	0.783605
17.8	0.993317
17.81	0.68052
17.82	0.218776
17.83	-0.0241374
17.84	-0.0977545
17.85	-0.11469
17.86	-0.0719958
17.87	-0.077968
17.88	-0.0666811
17.89	-0.0540612
17.9	-0.0695831
17.91	-0.0442649
17.92	-0.0523981
17.93	-0.0301571
17.94	-0.0117543
17.95	-0.0287811
17.96	0.000158647
17.97	-0.00552241
17.98	0.00920569
17.99	0.0235274
18	0.0158707
18.01	0.04878
18.02	0.0500969
18.03	0.0644922
18.04	0.0617553
18.05	0.0375818
18.06	0.0472911
18.07	0.00913538
18.08	-0.015982
18.09	-0.0330554
18.1	-0.0613535
18.11	-0.0535426
18.12	-0.0790114
18.13	-0.0737349
18.14	-0.0743175
18.15	-0.0916664
18.16	-0.0668664
18.17	-0.0787189
18.18	-0.078698
18.19	-0.0747357
18.2	-0.0760505
18.21	-0.0383228
18.22	-0.042704
18.23	-0.0281283
18.24	-0.00933964
18.25	-0.0179703
18.26	0.00458396
18.27	-0.00355973
18.28	0.0179692
18.29	0.0336263
18.3	0.0179487
18.31	0.047202
18.32	0.0642023
18.33	0.107846
18.34	0.145016
18.35	0.169941
18.36	0.210321
18.37	0.17555
18.38	0.141942
18.39	0.090058
18.4	0.013193
18.41	-0.0085617
18.42	-0.0414585
18.43	-0.0343653
18.44	-0.0311268
18.45	-0.0712043
18.46	-0.0635532
18.47	0.0643483
18.48	0.499942
18.49	0.982801
18.5	0.932198
18.51	0.527824
18.52	0.181715
18.53	0.0590062
18.54	0.0377686
18.55	0.0250837
18.56	0.0615982
18.57	0.0668909
18.58	0.0873997
18.59	0.101934
18.6	0.0867722
18.61	0.104887
18.62	0.0777513
18.63	0.0721604
18.64	0.0757309
18.65	0.0662739
18.66	0.0864938
18.67	0.0622143
18.68	0.0557583
18.69	0.0551712
18.7	0.043964
18.71	0.0840564
18.72	0.0925227
18.73	0.117375
18.74	0.12951
18.75	0.106416
18.76	0.0946669
18.77	0.0499607
18.78	0.0369343
18.79	0.0130318
18.8	-0.0223384
18.81	-0.0140265
18.82	-0.0423475
18.83	-0.0464253
18.84	-0.0562525
18.85	-0.0871448
18.86	-0.0798699
18.87	-0.102189
18.88	-0.0914505
18.89	-0.0822055
18.9	-0.0906093
18.91	-0.0413512
18.92	-0.0217852
18.93	0.000812711
18.94	-0.0117634
18.95	-0.0226077
18.96	-0.00601084
18.97	-0.0360504
18.98	-0.0394493
18.99	-0.0607783
19	-0.0881121
19.01	-0.089927
19.02	-0.135543
19.03	-0.142216
19.04	-0.172042
19.05	-0.205892
19.06	-0.204701
19.07	-0.27084
19.08	-0.332718
19.09	-0.422858
19.1	-0.516219
19.11	-0.557168
19.12	-0.59718
19.13	-0.566256
19.14	-0.532247
19.15	-0.518979
19.16	-0.513012
19.17	-0.463048
19.18	-0.111863
19.19	0.43154
19.2	0.650351
19.21	0.362699
19.22	-0.0417335
19.23	-0.221444
19.24	-0.292455
19.25	-0.31313
19.26	-0.247077
19.27	-0.217889
19.28	-0.188447
19.29	-0.180688
19.3	-0.155644
19.31	-0.117803
19.32	-0.206642
19.33	-0.280547
19.34	-0.280827
19.35	-0.180891
19.36	-0.024516
19.37	0.0217863
19.38	0.0237699
19.39	-0.0243649
19.4	-0.0780957
19.41	-0.0785032
19.42	-0.0902412
19.43	-0.0472554
19.44	-0.0290211
19.45	-0.0230327
19.46	0.00303809
19.47	-0.0132124
19.48	0.00698469
19.49	0.00130805
19.5	-0.00846277
19.51	0.0187755
19.52	0.0234377
19.53	0.0597605
19.54	0.0672151
19.55	0.0580848
19.56	0.0685526
19.57	0.0382697
19.58	0.0343688
19.59	0.0077643
19.6	-0.0239516
19.61	-0.0138724
19.62	-0.0409652
19.63	-0.0320837
19.64	-0.0376902
19.65	-0.0461716
19.66	-0.0218682
19.67	-0.0395656
19.68	-0.0201493
19.69	-0.018119
19.7	-0.0253839
19.71	0.000738865
19.72	-0.0205567
19.73	-0.00658174
19.74	-0.000289864
19.75	0.00818789
19.76	0.0561998
19.77	0.0642313
19.78	0.0976502
19.79	0.0990105
19.8	0.0711624
19.81	0.0470271
19.82	-0.0264573
19.83	-0.0553468
19.84	-0.0949117
19.85	-0.116594
19.86	-0.109458
19.87	-0.140459
19.88	-0.137895
19.89	-0.129426
19.9	0.0646534
19.91	0.565426
19.92	0.999817
19.93	0.90908
19.94	0.455922
19.95	0.121035
19.96	0.00607611
19.97	-0.0522549
19.98	-0.0413486
19.99	-0.0484294
20	-0.081206
20.01	-0.0838078
20.02	-0.108443
20.03	-0.0945262
20.04	-0.0982984
20.05	-0.0999644
20.06	-0.0739783
20.07	-0.0839946
20.08	-0.0516433
20.09	-0.0449268
20.1	-0.0428492
20.11	-0.00934291
20.12	-0.00345622
20.13	0.042211
20.14	0.0592265
20.15	0.0653638
20.16	0.0905443
20.17	0.0732714
20.18	0.0851283
20.19	0.0548602
20.2	0.0199976
20.21	0.0179686
20.22	-0.0156404
20.23	-0.0188646
20.24	-0.0449882
20.25	-0.0613193
20.26	-0.0442487
20.27	-0.0541008
20.28	-0.0200493
20.29	-0.00739453
20.3	-0.00237094
20.31	0.0232307
20.32	-0.000305692
20.33	0.0100259
20.34	0.00526376
20.35	-0.012645
20.36	-0.00364517
20.37	-0.027353
20.38	-0.0130968
20.39	-0.0244955
20.4	-0.0433022
20.41	-0.0340371
20.42	-0.0662074
20.43	-0.0589836
20.44	-0.059343
20.45	-0.0652874
20.46	-0.0414555
20.47	-0.0643162
20.48	-0.0525408
20.49	-0.0550858
20.5	-0.054702
20.51	-0.0185635
20.52	-0.0151516
20.53	0.0350885
20.54	0.0756664
20.55	0.0878111
20.56	0.0798799
20.57	0.0154005
20.58	-0.0134418
20.59	-0.0650678
20.6	-0.112038
20.61	-0.112965
20.62	-0.132901
20.63	-0.106412
20.64	-0.116238
20.65	-0.148956
20.66	-0.0447718
20.67	0.307281
20.68	0.850865
20.69	0.957306
20.7	0.563352
20.71	0.178464
20.72	-0.0309835
20.73	-0.0625137
20.74	-0.0728008
20.75	-0.0873439
20.76	-0.0771379
20.77	-0.10741
20.78	-0.0901756
20.79	-0.08519
20.8	-0.0891306
20.81	-0.0694381
20.82	-0.0875921
20.83	-0.0684747
20.84	-0.0693355
20.85	-0.0683358
20.86	-0.0337754
20.87	-0.0386461
20.88	-0.0106583
20.89	-0.00102059
20.9	0.0171048
20.91	0.0637768
20.92	0.0594526
20.93	0.0856957
20.94	0.0745433
20.95	0.0451307
20.96	0.0377389
20.97	-0.00136051
20.98	-0.00127738
20.99	-0.0266201
21	-0.0514439
21.01	-0.0391568
21.02	-0.0569389
21.03	-0.0354986
21.04	-0.0412791
21.05	-0.0482262
21.06	-0.0227225
21.07	-0.0315718
21.08	-0.00676262
21.09	-0.0128722
21.1	-0.0215093
21.11	-0.00556121
21.12	-0.0360106
21.13	-0.0248713
21.14	-0.0314156
21.15	-0.0391602
21.16	-0.0233983
21.17	-0.0554423
21.18	-0.0521523
21.19	-0.0543759
21.2	-0.0604705
21.21	-0.0507608
21.22	-0.0692854
21.23	-0.0499745
21.24	-0.0557921
21.25	-0.0618867
21.26	-0.0280335
21.27	-0.0257176
21.28	0.018033
21.29	0.0463558
21.3	0.0678524
21.31	0.0845732
21.32	0.0364408
21.33	0.00723675
21.34	-0.0501754
21.35	-0.0929814
21.36	-0.0890289
21.37	-0.114738
21.38	-0.11274
21.39	-0.129076
21.4	-0.145329
21.41	-0.0927947
21.42	0.159483
21.43	0.710981
21.44	1.00498
21.45	0.703431
21.46	0.262696
21.47	-0.0120932
21.48	-0.0662361
21.49	-0.0892748
21.5	-0.107415
21.51	-0.0914148
21.52	-0.109831
21.53	-0.0955405
21.54	-0.0943871
21.55	-0.0870053
21.56	-0.0567538
21.57	-0.0815219
21.58	-0.0681522
21.59	-0.0694808
21.6	-0.0642413
21.61	-0.0399064
21.62	-0.0494377
21.63	-0.0111229
21.64	0.00499297
21.65	0.0140463
21.66	0.0548079
21.67	0.0545137
21.68	0.0848213
21.69	0.0772426
21.7	0.0513266
21.71	0.0506119
21.72	0.0113193
21.73	0.00126993
21.74	-0.0236878
21.75	-0.0374238
21.76	-0.0280587
21.77	-0.058225
21.78	-0.0523941
21.79	-0.0573339
21.8	-0.0514502
21.81	-0.0247832
21.82	-0.0483847
21.83	-0.0289343
21.84	-0.0246684
21.85	-0.0340316
21.86	-0.0187107
21.87	-0.0391479
21.88	-0.0270794
21.89	-0.0418786
21.9	-0.0615677
21.91	-0.0494736
21.92	-0.0635344
21.93	-0.0388773
21.94	-0.053768
21.95	-0.0697367
21.96	-0.0503252
21.97	-0.0694615
21.98	-0.0558996
21.99	-0.0666472
22	-0.0685584
22.01	-0.0420107
22.02	-0.0500124
22.03	-0.00792401
22.04	0.0199781
22.05	0.048278
22.06	0.0889795
22.07	0.0648312
22.08	0.0490672
22.09	-0.00441064
22.1	-0.0567088
22.11	-0.0773615
22.12	-0.11604
22.13	-0.11012
22.14	-0.11456
22.15	-0.126209
22.16	-0.13507
22.17	-0.0917658
22.18	0.254344
22.19	0.789717
22.2	0.991111
22.21	0.651058
22.22	0.185625
22.23	-0.0242161
22.24	-0.0839822
22.25	-0.099342
22.26	-0.0856744
22.27	-0.114536
22.28	-0.0997443
22.29	-0.102511
22.3	-0.112465
22.31	-0.0889467
22.32	-0.0981142
22.33	-0.0721319
22.34	-0.0760306
22.35	-0.0872728
22.36	-0.0612537
22.37	-0.0707876
22.38	-0.0405258
22.39	-0.0282898
22.4	-0.0146372
22.41	0.0334564
22.42	0.0425006
22.43	0.0691716
22.44	0.0666128
22.45	0.0601025
22.46	0.0709182
22.47	0.0345074
22.48	0.0315235
22.49	0.00715069
22.5	-0.0211432
22.51	-0.0159482
22.52	-0.0468333
22.53	-0.037055
22.54	-0.0471951
22.55	-0.053808
22.56	-0.0284571
22.57	-0.0451947
22.58	-0.0197839
22.59	-0.0170335
22.6	-0.0344523
22.61	-0.0295725
22.62	-0.0511213
22.63	-0.0284626
22.64	-0.0356803
22.65	-0.0472798
22.66	-0.0370448
22.67	-0.0576128
22.68	-0.0418183
22.69	-0.0604249
22.7	-0.0787014
22.71	-0.0535708
22.72	-0.0692577
22.73	-0.0574813
22.74	-0.0638861
22.75	-0.0731088
22.76	-0.0511995
22.77	-0.0521882
22.78	-0.0116794
22.79	0.00744766
22.8	0.0397795
22.81	0.0870229
22.82	0.0559276
22.83	0.0336441
22.84	-0.0153248
22.85	-0.0645979
22.86	-0.0816256
22.87	-0.118555
22.88	-0.0976939
22.89	-0.0980313
22.9	-0.121541
22.91	-0.138582
22.92	-0.106953
22.93	0.228483
22.94	0.765259
22.95	0.979963
22.96	0.66101
22.97	0.197318
22.98	-0.0241602
22.99	-0.0958102
23	-0.112846
23.01	-0.0970064
23.02	-0.117342
23.03	-0.0916999
23.04	-0.0895805
23.05	-0.104219
23.06	-0.09217
23.07	-0.102864
23.08	-0.0724799
23.09	-0.0751075
23.1	-0.0781206
23.11	-0.0519421
23.12	-0.067037
23.13	-0.0426071
23.14	-0.0333478
23.15	-0.0213248
23.16	0.0194398
23.17	0.0282174
23.18	0.0755882
23.19	0.0744085
23.2	0.0596604
23.21	0.0681295
23.22	0.0323074
23.23	0.0301579
23.24	0.00307278
23.25	-0.0237117
23.26	-0.0184326
23.27	-0.0451365
23.28	-0.0342674
23.29	-0.0425783
23.3	-0.0526093
23.31	-0.0330767
23.32	-0.0462581
23.33	-0.0217401
23.34	-0.0289758
23.35	-0.0350092
23.36	-0.0130884
23.37	-0.0397911
23.38	-0.0317986
23.39	-0.0399796
23.4	-0.0500266
23.41	-0.0391076
23.42	-0.0620514
23.43	-0.0420995
23.44	-0.0457446
23.45	-0.0585343
23.46	-0.0477378
23.47	-0.0705157
23.48	-0.0599269
23.49	-0.0653116
23.5	-0.0739291
23.51	-0.0512185
23.52	-0.0559823
23.53	-0.0184014
23.54	0.000756929
23.55	0.0252686
23.56	0.0772289
23.57	0.0705733
23.58	0.0631375
23.59	0.0156766
23.6	-0.0350145
23.61	-0.055207
23.62	-0.0959595
23.63	-0.0868941
23.64	-0.101193
23.65	-0.118547
23.66	-0.121103
23.67	-0.154523
23.68	0.0180543
23.69	0.465071
23.7	0.940994
23.71	0.895898
23.72	0.419231
23.73	0.0721203
23.74	-0.0811137
23.75	-0.111392
23.76	-0.0859133
23.77	-0.113625
23.78	-0.101499
23.79	-0.103589
23.8	-0.108328
23.81	-0.0888133
23.82	-0.104464
23.83	-0.0838915
23.84	-0.0911013
23.85	-0.0909572
23.86	-0.06722
23.87	-0.0723798
23.88	-0.0396243
23.89	-0.0402288
23.9	-0.0348079
23.91	0.0052615
23.92	0.0105769
23.93	0.0485429
23.94	0.0587976
23.95	0.0650881
23.96	0.0905691
23.97	0.0532826
23.98	0.0391762
23.99	0.0124199
24	-0.0141731
24.01	-0.0172197
24.02	-0.0532659
24.03	-0.0367637
24.04	-0.0328487
24.05	-0.0341305
24.06	-0.0148236
24.07	-0.0430921
24.08	-0.0359192
24.09	-0.0404046
24.1	-0.0337593
24.11	-0.0181643
24.12	-0.0450128
24.13	-0.0186635
24.14	-0.0295108
24.15	-0.0508346
24.16	-0.0426389
24.17	-0.0658981
24.18	-0.0478895
24.19	-0.0506681
24.2	-0.0583932
24.21	-0.0455674
24.22	-0.0664382
24.23	-0.0601805
24.24	-0.0655712
24.25	-0.0500397
24.26	-0.00747857
24.27	0.00653136
24.28	0.0631495
24.29	0.0848054
24.3	0.0707441
24.31	0.0481677
24.32	-0.0202358
24.33	-0.0471937
24.34	-0.0807611
24.35	-0.102838
24.36	-0.0932723
24.37	-0.123423
24.38	-0.11732
24.39	-0.147652
24.4	-0.133436
24.41	0.136159
24.42	0.640582
24.43	1.01257
24.44	0.76116
24.45	0.282846
24.46	0.00752367
24.47	-0.103158
24.48	-0.102237
24.49	-0.0987154
24.5	-0.0961511
24.51	-0.0879871
24.52	-0.116647
24.53	-0.0995427
24.54	-0.101091
24.55	-0.0989266
24.56	-0.0736304
24.57	-0.0805097
24.58	-0.0578352
24.59	-0.0660587
24.6	-0.0718726
24.61	-0.0405147
24.62	-0.0435298
24.63	-0.0165156
24.64	0.0012814
24.65	0.0252269
24.66	0.0674664
24.67	0.0557294
24.68	0.0707794
24.69	0.0573674
24.7	0.0334115
24.71	0.031069
24.72	-0.0129877
24.73	-0.00942587
24.74	-0.0276598
24.75	-0.0465456
24.76	-0.0357685
24.77	-0.0551688
24.78	-0.0448173
24.79	-0.0528617
24.8	-0.0531764
24.81	-0.0232541
24.82	-0.0401567
24.83	-0.0235079
24.84	-0.0283185
24.85	-0.0390358
24.86	-0.0328908
24.87	-0.0600882
24.88	-0.044335
24.89	-0.0523841
24.9	-0.0594461
24.91	-0.0385542
24.92	-0.0622279
24.93	-0.0529125
24.94	-0.065282
24.95	-0.0769237
24.96	-0.0581782
24.97	-0.0747728
24.98	-0.0427276
24.99	-0.0217712
25	-0.000637656
25.01	0.0501603
25.02	0.0609615
25.03	0.0775438
25.04	0.0403809
25.05	-0.00108791
25.06	-0.0292365
25.07	-0.0911767
25.08	-0.0861197
25.09	-0.0950705
25.1	-0.108107
25.11	-0.101656
25.12	-0.148796
25.13	-0.131963
25.14	0.0803669
25.15	0.578234
25.16	0.995379
25.17	0.794546
25.18	0.346905
25.19	0.0178927
25.2	-0.103229
25.21	-0.106192
25.22	-0.127177
25.23	-0.107167
25.24	-0.110313
25.25	-0.106792
25.26	-0.0926316
25.27	-0.120156
25.28	-0.0969564
25.29	-0.0939232
25.3	-0.0891784
25.31	-0.0562478
25.32	-0.0657732
25.33	-0.0459741
25.34	-0.0558785
25.35	-0.0543626
25.36	-0.0192986
25.37	-0.00912122
25.38	0.0372041
25.39	0.0484065
25.4	0.0581312
25.41	0.0790403
25.42	0.0449065
25.43	0.0442262
25.44	0.0226779
25.45	0.00373047
25.46	0.00518932
25.47	-0.0386672
25.48	-0.0350001
25.49	-0.0438113
25.5	-0.050945
25.51	-0.0340269
25.52	-0.0534245
25.53	-0.0300176
25.54	-0.0314658
25.55	-0.0469529
25.56	-0.036043
25.57	-0.0603175
25.58	-0.0454234
25.59	-0.0561873
25.6	-0.0568565
25.61	-0.0354905
25.62	-0.0570013
25.63	-0.0490324
25.64	-0.0605472
25.65	-0.0642181
25.66	-0.0502968
25.67	-0.0735486
25.68	-0.0542022
25.69	-0.0492048
25.7	-0.0351994
25.71	-0.000332728
25.72	0.00884246
25.73	0.0562294
25.74	0.0627645
25.75	0.0474846
25.76	0.0284314
25.77	-0.0386626
25.78	-0.065792
25.79	-0.0991951
25.8	-0.111467
25.81	-0.101871
25.82	-0.127459
25.83	-0.118347
25.84	-0.14836
25.85	-0.0609508
25.86	0.341364
25.87	0.849623
25.88	0.950703
25.89	0.533033
25.9	0.123669
25.91	-0.0506301
25.92	-0.119891
25.93	-0.107434
25.94	-0.110156
25.95	-0.0793942
25.96	-0.0734653
25.97	-0.11137
25.98	-0.100403
25.99	-0.110101
26	-0.0955292
26.01	-0.0808743
26.02	-0.0964975
26.03	-0.0658499
26.04	-0.0714748
26.05	-0.0589063
26.06	-0.0324842
26.07	-0.0340555
26.08	6.52187e-05
26.09	0.00303407
26.1	0.031733
26.11	0.0600369
26.12	0.0495804
26.13	0.0697965
26.14	0.0447076
26.15	0.0255197
26.16	0.0158814
26.17	-0.0216561
26.18	-0.0244453
26.19	-0.0527218
26.2	-0.0527573
26.21	-0.0353203
26.22	-0.0475914
26.23	-0.0281636
26.24	-0.0448208
26.25	-0.046242
26.26	-0.0378227
26.27	-0.0525156
26.28	-0.0277148
26.29	-0.0449719
26.3	-0.0471983
26.31	-0.0427979
26.32	-0.0644952
26.33	-0.0471284
26.34	-0.0651924
26.35	-0.0661108
26.36	-0.0560442
26.37	-0.071475
26.38	-0.0578297
26.39	-0.0756347
26.4	-0.0482734
26.41	-0.00139149
26.42	-0.00145914
26.43	0.0437831
26.44	0.0663387
26.45	0.0691341
26.46	0.0408556
26.47	-0.0278191
26.48	-0.0485143
26.49	-0.0901724
26.5	-0.103104
26.51	-0.108496
26.52	-0.130909
26.53	-0.114886
26.54	-0.154568
26.55	-0.157296
26.56	0.0609489
26.57	0.548074
26.58	0.991815
26.59	0.817251
26.6	0.34799
26.61	0.0345204
26.62	-0.100179
26.63	-0.111758
26.64	-0.130931
26.65	-0.119409
26.66	-0.107291
26.67	-0.133017
26.68	-0.110156
26.69	-0.120557
26.7	-0.111866
26.71	-0.0918957
26.72	-0.10553
26.73	-0.082002
26.74	-0.0783346
26.75	-0.0618083
26.76	-0.0525269
26.77	-0.056579
26.78	-0.014414
26.79	-0.00303598
26.8	0.0281857
26.81	0.0603258
26.82	0.0639978
26.83	0.0865353
26.84	0.0547301
26.85	0.042055
26.86	0.0297295
26.87	-0.0125431
26.88	-0.0113852
26.89	-0.0399706
26.9	-0.0450524
26.91	-0.0363843
26.92	-0.0485289
26.93	-0.0185656
26.94	-0.0361477
26.95	-0.034892
26.96	-0.0170265
26.97	-0.0294338
26.98	-0.0152179
26.99	-0.0413894
27	-0.0372232
27.01	-0.0157804
27.02	-0.0412316
27.03	-0.0389557
27.04	-0.0603636
27.05	-0.0583577
27.06	-0.0465246
27.07	-0.0690715
27.08	-0.0479679
27.09	-0.0574231
27.1	-0.0566317
27.11	-0.0378767
27.12	-0.029851
27.13	0.0154009
27.14	0.0358488
27.15	0.073276
27.16	0.0979735
27.17	0.0634723
27.18	0.0467216
27.19	-0.0127703
27.2	-0.0566604
27.21	-0.0770661
27.22	-0.112862
27.23	-0.101274
27.24	-0.111626
27.25	-0.120252
27.26	-0.140082
27.27	-0.0743619
27.28	0.312129
27.29	0.836728
27.3	0.975596
27.31	0.591391
27.32	0.153013
27.33	-0.0262101
27.34	-0.0977939
27.35	-0.104393
27.36	-0.0968146
27.37	-0.112699
27.38	-0.0945318
27.39	-0.11014
27.4	-0.105567
27.41	-0.0874804
27.42	-0.0871071
27.43	-0.0678893
27.44	-0.0889199
27.45	-0.0766448
27.46	-0.0480294
27.47	-0.0623182
27.48	-0.0324003
27.49	-0.0212425
27.5	0.00243431
27.51	0.0284671
27.52	0.0284459
27.53	0.0680616
27.54	0.0597716
27.55	0.0633708
27.56	0.0655133
27.57	0.0316189
27.58	0.0200396
27.59	-0.0244708
27.6	-0.0360012
27.61	-0.0382598
27.62	-0.067252
27.63	-0.0408128
27.64	-0.0454785
27.65	-0.0313757
27.66	-0.0150298
27.67	-0.0452434
27.68	-0.0337723
27.69	-0.0482155
27.7	-0.0371401
27.71	-0.0312604
27.72	-0.0535429
27.73	-0.0267862
27.74	-0.047483
27.75	-0.0603455
27.76	-0.0582109
27.77	-0.0770259
27.78	-0.0596898
