Time	Lead II
10.58	-0.00625011
10.59	0.00654866
10.6	-0.0127736
10.61	0.0640397
10.62	0.014233
10.63	0.0576567
10.64	0.0385499
10.65	-0.0247862
10.66	0.0109751
10.67	-0.0722916
10.68	-0.046076
10.69	-0.064757
10.7	-0.0922274
10.71	0.0754381
10.72	0.228747
10.73	0.409072
10.74	0.267228
10.75	-0.0375231
10.76	-0.131485
10.77	-0.183873
10.78	-0.0815241
10.79	-0.0584081
10.8	-0.0799619
10.81	-0.0138913
10.82	-0.0686292
10.83	-0.0164558
10.84	-0.01833
10.85	-0.0414547
10.86	0.0213623
10.87	-0.0565926
10.88	-0.115942
10.89	-0.0682355
10.9	-0.0322593
10.91	0.0932672
10.92	0.063703
10.93	0.112387
10.94	0.15501
10.95	0.135785
10.96	0.227005
10.97	0.184168
10.98	0.21345
10.99	0.212175
11	0.127757
11.01	0.145882
11.02	0.0438519
11.03	0.0323629
11.04	0.0128993
11.05	-0.0475259
11.06	0.0170408
11.07	-0.0396077
11.08	-0.0163645
11.09	-0.0183322
11.1	-0.0721147
11.11	-0.00831396
11.12	-0.0625468
11.13	-0.0340162
11.14	-0.0339989
11.15	-0.080964
11.16	-0.00992069
11.17	-0.0635727
11.18	-0.0250622
11.19	-0.0169699
11.2	-0.0615896
11.21	0.00751438
11.22	-0.0462489
11.23	-0.013291
11.24	-0.0116436
11.25	-0.0591983
11.26	-0.0024283
11.27	-0.0586282
11.28	-0.0146708
11.29	-0.0136921
11.3	-0.0624848
11.31	-0.00117946
11.32	-0.0690096
11.33	-0.0398985
11.34	-0.0363856
11.35	-0.0766095
11.36	-0.0146947
11.37	-0.069181
11.38	-0.0316405
11.39	-0.0322745
11.4	-0.068818
11.41	-0.00418821
11.42	-0.0739512
11.43	-0.0443685
11.44	-0.0414915
11.45	-0.0823758
11.46	-0.0215118
11.47	-0.0851471
11.48	-0.0408558
11.49	-0.0221763
11.5	-0.0481508
11.51	0.0317804
11.52	-0.00758886
11.53	0.047997
11.54	0.0578545
11.55	0.0119856
11.56	0.0441347
11.57	-0.0489809
11.58	-0.0346526
11.59	-0.0568406
11.6	-0.0945343
11.61	-0.0276776
11.62	-0.0252119
11.63	0.208625
11.64	0.396737
11.65	0.299753
11.66	0.0823393
11.67	-0.175932
11.68	-0.14633
11.69	-0.102481
11.7	-0.0950982
11.71	-0.0141091
11.72	-0.0740472
11.73	-0.0287607
11.74	-0.0389759
11.75	-0.0727606
11.76	-0.00506893
11.77	-0.0637245
11.78	-0.00982917
11.79	0.00126305
11.8	0.0478907
11.81	0.145193
11.82	0.0608035
11.83	0.0694069
11.84	0.0979075
11.85	0.0772669
11.86	0.174536
11.87	0.146029
11.88	0.189801
11.89	0.21147
11.9	0.160552
11.91	0.1937
11.92	0.096461
11.93	0.0832982
11.94	0.0548179
11.95	-0.0242473
11.96	0.0206827
11.97	-0.0477227
11.98	-0.0239475
11.99	-0.0140721
12	-0.0687682
12.01	-0.00801879
12.02	-0.0637675
12.03	-0.0337022
12.04	-0.0210262
12.05	-0.0687868
12.06	-0.0096028
12.07	-0.0706414
12.08	-0.0364024
12.09	-0.0280802
12.1	-0.0757401
12.11	-0.00675628
12.12	-0.057741
12.13	-0.0169309
12.14	-0.00812732
12.15	-0.0590607
12.16	-0.00230139
12.17	-0.0614739
12.18	-0.0274626
12.19	-0.0211527
12.2	-0.0624158
12.21	-0.00130832
12.22	-0.0691275
12.23	-0.0366936
12.24	-0.0295388
12.25	-0.0719584
12.26	-0.00597293
12.27	-0.0577278
12.28	-0.0200522
12.29	-0.0224754
12.3	-0.0666859
12.31	-0.00530799
12.32	-0.0763412
12.33	-0.0432398
12.34	-0.0400401
12.35	-0.0729347
12.36	-0.00262327
12.37	-0.0608085
12.38	-0.0227586
12.39	-0.0229428
12.4	-0.0571699
12.41	0.0125154
12.42	-0.0376012
12.43	0.0198965
12.44	0.0433767
12.45	0.0247104
12.46	0.0927821
12.47	0.0179656
12.48	0.0242694
12.49	-0.0201238
12.5	-0.0844593
12.51	-0.0292584
12.52	-0.0896735
12.53	-0.0294188
12.54	0.0888838
12.55	0.278549
12.56	0.437765
12.57	0.183388
12.58	-0.0416216
12.59	-0.150498
12.6	-0.152511
12.61	-0.0357
12.62	-0.0776068
12.63	-0.0325692
12.64	-0.0301091
